session_id,player_id,session_date,session_minutes,world_reached
1702,1212,2026-03-19,44,2
1703,1212,2026-05-16,75,4
1704,1212,2026-06-02,83,4
1705,1212,2026-04-28,69,4
1706,1212,2026-05-22,77,6
1707,1212,2026-06-22,84,4
1708,1212,2026-06-13,23,1
1709,1212,2026-04-24,59,4
1710,1212,2026-05-14,74,3
1711,1213,2026-05-30,78,4
1712,1213,2026-05-28,21,1
1713,1213,2026-05-03,54,2
1714,1213,2026-05-01,59,2
1715,1213,2026-04-18,23,1
1716,1213,2026-03-27,67,3
1717,1213,2026-05-29,50,3
1718,1213,2026-03-21,41,1
1719,1213,2026-04-02,84,5
1720,1213,2026-03-20,40,1
1721,1214,2026-01-20,15,2
1722,1214,2026-02-10,63,4
1723,1214,2026-03-15,73,5
1724,1214,2026-03-15,78,6
1725,1214,2026-02-25,32,2
1726,1214,2026-02-13,67,4
1727,1214,2026-03-21,22,1
1728,1215,2026-03-28,32,1
1729,1215,2026-01-27,76,4
1730,1215,2026-02-28,60,5
1731,1215,2026-04-24,40,1
1732,1215,2026-01-31,33,2
1733,1215,2026-04-10,85,6
1734,1215,2026-03-27,78,5
1735,1216,2026-07-16,76,4
1736,1216,2026-07-17,38,2
1737,1216,2026-03-31,45,4
1738,1216,2026-04-30,34,1
1739,1216,2026-05-03,72,3
1740,1216,2026-06-09,90,6
1741,1216,2026-05-01,88,5
1742,1216,2026-07-04,78,5
1743,1217,2026-07-06,21,2
1744,1217,2026-03-25,24,2
1745,1217,2026-04-17,55,4
1746,1217,2026-03-25,30,1
1747,1217,2026-05-11,63,3
1748,1217,2026-04-21,74,4
1749,1217,2026-07-02,68,3
1750,1217,2026-03-29,65,5
1751,1217,2026-03-27,88,5
1752,1217,2026-06-21,42,2
1753,1218,2026-04-29,39,1
1754,1218,2026-03-29,50,4
1755,1218,2026-03-05,89,4
1756,1218,2026-04-04,47,2
1757,1218,2026-01-28,28,1
1758,1218,2026-02-07,51,2
1759,1219,2026-04-28,74,4
1760,1219,2026-06-18,75,4
1761,1219,2026-06-26,61,4
1762,1219,2026-04-20,47,4
1763,1219,2026-07-08,56,3
1764,1219,2026-04-17,63,3
1765,1219,2026-05-08,84,6
1766,1219,2026-07-07,39,3
1767,1219,2026-05-26,22,1
1768,1219,2026-06-21,34,3
1769,1220,2026-04-15,57,4
1770,1220,2026-06-20,15,1
1771,1220,2026-06-06,49,2
1772,1220,2026-04-29,57,3
1773,1220,2026-03-11,32,1
1774,1220,2026-02-27,88,5
1775,1220,2026-03-01,87,6
1776,1220,2026-03-12,66,5
1777,1221,2026-05-04,31,1
1778,1221,2026-03-06,43,3
1779,1221,2026-03-11,30,2
1780,1221,2026-04-20,15,1
1781,1221,2026-03-26,17,1
1782,1221,2026-05-20,58,2
1783,1221,2026-02-15,33,3
1784,1222,2026-04-30,40,2
1785,1222,2026-04-18,26,1
1786,1222,2026-04-18,66,5
1787,1222,2026-04-30,76,5
1788,1222,2026-03-19,70,3
1789,1222,2026-04-20,67,4
1790,1222,2026-04-12,23,2
1791,1223,2026-07-24,29,1
1792,1223,2026-06-06,63,3
1793,1223,2026-05-22,65,5
1794,1223,2026-06-29,45,3
1795,1223,2026-06-28,51,3
1796,1223,2026-05-06,90,5
1797,1223,2026-06-21,19,2
1798,1223,2026-04-28,87,4
1799,1223,2026-06-01,44,2
1800,1223,2026-06-08,38,2
1801,1224,2026-05-26,26,1
1802,1224,2026-04-21,46,3
1803,1224,2026-06-28,34,3
1804,1224,2026-06-24,72,5
1805,1224,2026-06-02,43,2
1806,1224,2026-06-07,80,6
1807,1224,2026-03-31,30,2
1808,1225,2026-04-08,55,2
1809,1225,2026-05-17,53,2
1810,1225,2026-05-25,78,6
1811,1225,2026-06-02,70,4
1812,1225,2026-05-27,90,5
1813,1225,2026-05-30,21,2
1814,1225,2026-03-16,64,3
1815,1225,2026-06-27,46,2
1816,1225,2026-04-02,64,4
1817,1226,2026-04-22,90,6
1818,1226,2026-04-10,51,4
1819,1226,2026-01-13,22,2
1820,1226,2026-02-26,81,6
1821,1226,2026-04-12,76,5
1822,1226,2026-01-06,40,1
1823,1226,2026-01-11,84,6
1824,1226,2026-04-24,64,4
1825,1226,2026-01-06,49,2
1826,1227,2026-04-11,85,5
1827,1227,2026-05-02,69,4
1828,1227,2026-05-13,48,2
1829,1227,2026-05-29,49,4
1830,1227,2026-04-09,31,1
1831,1227,2026-06-27,56,3
1832,1228,2026-04-18,18,1
1833,1228,2026-05-15,59,4
1834,1228,2026-04-16,58,3
1835,1228,2026-05-10,17,1
1836,1228,2026-04-29,31,1
1837,1228,2026-02-04,76,4
1838,1228,2026-06-01,31,2
1839,1229,2026-04-25,18,2
1840,1229,2026-02-21,19,2
1841,1229,2026-05-19,36,1
1842,1229,2026-04-05,62,4
1843,1229,2026-04-10,42,3
1844,1229,2026-02-28,72,4
1845,1229,2026-02-06,75,4
1846,1230,2026-04-05,32,2
1847,1230,2026-05-24,40,3
1848,1230,2026-05-03,73,4
1849,1230,2026-07-03,24,1
1850,1230,2026-06-21,26,1
1851,1230,2026-05-31,22,1
1852,1231,2026-03-31,46,3
1853,1231,2026-03-28,37,3
1854,1231,2026-03-02,43,2
1855,1231,2026-04-22,57,2
1856,1231,2026-03-04,68,4
1857,1231,2026-03-13,69,5
1858,1231,2026-02-15,86,6
1859,1231,2026-04-26,90,5
1860,1231,2026-02-11,56,2
1861,1231,2026-02-10,15,1
1862,1232,2026-05-30,36,1
1863,1232,2026-06-05,36,3
1864,1232,2026-05-15,34,3
1865,1232,2026-03-29,49,4
1866,1232,2026-06-26,81,5
1867,1232,2026-05-14,56,4
1868,1232,2026-06-25,42,2
1869,1232,2026-06-25,69,3
1870,1232,2026-05-21,16,1
1871,1233,2026-03-15,57,4
1872,1233,2026-04-10,46,2
1873,1233,2026-05-20,28,1
1874,1233,2026-05-25,63,4
1875,1233,2026-04-16,81,6
1876,1233,2026-05-21,23,1
1877,1233,2026-06-16,41,1
1878,1233,2026-06-22,51,4
1879,1234,2026-05-05,41,1
1880,1234,2026-07-02,44,2
1881,1234,2026-07-14,46,3
1882,1234,2026-05-16,36,1
1883,1234,2026-05-08,82,5
1884,1234,2026-06-05,19,2
1885,1234,2026-05-13,90,5
1886,1234,2026-06-30,31,3
1887,1235,2026-04-07,45,3
1888,1235,2026-05-19,50,4
1889,1235,2026-04-16,69,4
1890,1235,2026-03-13,50,3
1891,1235,2026-04-23,33,2
1892,1235,2026-05-30,18,2
1893,1235,2026-04-17,86,5
1894,1236,2026-04-25,59,2
1895,1236,2026-04-13,60,5
1896,1236,2026-06-03,56,2
1897,1236,2026-03-12,20,2
1898,1236,2026-04-01,90,6
1899,1236,2026-06-12,52,4
1900,1236,2026-05-10,23,1
1901,1236,2026-06-18,48,2
1902,1237,2026-02-26,16,1
1903,1237,2026-01-19,30,1
1904,1237,2026-01-22,15,1
1905,1237,2026-04-12,44,1
1906,1237,2026-03-02,54,4
1907,1237,2026-03-06,46,4
1908,1237,2026-01-05,78,4
1909,1237,2026-04-07,29,2
1910,1237,2026-03-30,76,5
1911,1238,2026-04-11,20,1
1912,1238,2026-03-26,89,4
1913,1238,2026-04-26,72,4
1914,1238,2026-05-01,41,2
1915,1238,2026-04-10,78,6
1916,1238,2026-05-13,59,3
1917,1238,2026-07-05,71,3
1918,1238,2026-04-29,39,3
1919,1238,2026-07-08,44,2
1920,1238,2026-04-07,88,4
1921,1239,2026-05-18,15,2
1922,1239,2026-06-16,58,2
1923,1239,2026-06-13,66,4
1924,1239,2026-04-04,80,6
1925,1239,2026-05-05,77,6
1926,1239,2026-07-05,56,2
1927,1239,2026-04-16,55,3
1928,1239,2026-05-30,47,2
1929,1239,2026-05-03,59,2
1930,1240,2026-03-07,48,2
1931,1240,2026-03-20,19,1
1932,1240,2026-01-31,60,5
1933,1240,2026-03-21,66,3
1934,1240,2026-05-22,75,4
1935,1240,2026-03-30,88,6
1936,1240,2026-04-11,33,2
1937,1240,2026-05-12,38,1
1938,1241,2026-05-04,37,3
1939,1241,2026-03-06,27,2
1940,1241,2026-04-01,45,3
1941,1241,2026-04-24,32,1
1942,1241,2026-04-10,76,4
1943,1241,2026-04-25,59,3
1944,1241,2026-03-07,68,3
1945,1242,2026-03-12,77,6
1946,1242,2026-04-10,41,3
1947,1242,2026-06-30,54,4
1948,1242,2026-06-28,87,4
1949,1242,2026-04-06,39,3
1950,1242,2026-03-23,21,1
1951,1242,2026-06-24,19,1
1952,1242,2026-03-25,55,3
1953,1243,2026-02-27,57,2
1954,1243,2026-03-05,41,1
1955,1243,2026-03-23,27,1
1956,1243,2026-02-13,58,4
1957,1243,2026-06-07,88,6
1958,1243,2026-04-14,40,1
1959,1243,2026-03-30,63,3
1960,1244,2026-02-07,32,2
1961,1244,2026-03-19,36,3
1962,1244,2026-02-20,32,1
1963,1244,2026-03-03,62,5
1964,1244,2026-03-07,73,5
1965,1244,2026-05-20,44,2
1966,1244,2026-03-21,45,4
1967,1244,2026-03-18,73,5
1968,1244,2026-02-15,28,1
1969,1244,2026-03-05,35,2
1970,1245,2026-05-17,34,1
1971,1245,2026-04-04,44,2
1972,1245,2026-02-20,57,4
1973,1245,2026-04-24,63,4
1974,1245,2026-04-11,87,4
1975,1245,2026-03-24,36,1
1976,1245,2026-06-04,36,2
1977,1246,2026-06-14,64,5
1978,1246,2026-05-10,19,1
1979,1246,2026-06-06,66,4
1980,1246,2026-05-13,66,4
1981,1246,2026-05-12,90,6
1982,1246,2026-04-17,72,3
1983,1247,2026-04-07,28,2
1984,1247,2026-04-05,44,1
1985,1247,2026-05-12,52,4
1986,1247,2026-04-27,15,1
1987,1247,2026-05-13,23,1
1988,1247,2026-04-28,15,2
1989,1247,2026-04-18,76,4
1990,1247,2026-03-14,69,5
1991,1247,2026-06-01,79,4
1992,1247,2026-04-01,30,3
1993,1248,2026-04-16,16,1
1994,1248,2026-06-10,15,2
1995,1248,2026-03-26,77,5
1996,1248,2026-03-30,44,3
1997,1248,2026-03-20,80,5
1998,1248,2026-04-14,46,4
1999,1249,2026-05-31,58,4
2000,1249,2026-06-09,34,3
2001,1249,2026-07-05,33,3
2002,1249,2026-04-21,24,2
2003,1249,2026-06-11,20,1
2004,1249,2026-03-11,37,3
2005,1249,2026-07-07,84,5
2006,1250,2026-03-23,69,3
2007,1250,2026-06-22,27,2
2008,1250,2026-06-02,32,3
2009,1250,2026-04-06,79,6
2010,1250,2026-05-25,58,2
2011,1250,2026-06-10,38,1
2012,1251,2026-07-02,85,5
2013,1251,2026-06-03,24,1
2014,1251,2026-05-16,42,2
2015,1251,2026-06-09,37,1
2016,1251,2026-06-06,56,4
2017,1251,2026-07-16,37,2
2018,1252,2026-03-20,27,1
2019,1252,2026-03-16,52,2
2020,1252,2026-05-10,48,4
2021,1252,2026-06-27,23,1
2022,1252,2026-04-07,69,3
2023,1252,2026-04-01,17,2
2024,1252,2026-03-23,69,5
2025,1252,2026-05-27,29,1
2026,1253,2026-07-08,75,4
2027,1253,2026-04-15,44,1
2028,1253,2026-04-24,37,1
2029,1253,2026-07-21,47,4
2030,1253,2026-04-30,78,5
2031,1253,2026-06-17,68,5
2032,1253,2026-05-19,34,3
2033,1253,2026-07-29,89,6
2034,1254,2026-05-02,27,1
2035,1254,2026-04-20,18,1
2036,1254,2026-06-24,30,2
2037,1254,2026-04-29,23,2
2038,1254,2026-06-17,84,4
2039,1254,2026-04-08,15,1
2040,1254,2026-07-20,42,1
2041,1254,2026-04-30,47,3
2042,1254,2026-05-07,37,1
2043,1255,2026-02-16,29,2
2044,1255,2026-06-08,75,6
2045,1255,2026-05-29,75,4
2046,1255,2026-03-01,56,3
2047,1255,2026-04-07,64,5
2048,1255,2026-03-14,33,2
2049,1255,2026-03-04,26,1
2050,1255,2026-05-02,43,2
2051,1255,2026-03-22,66,5
2052,1256,2026-01-25,43,3
2053,1256,2026-04-04,64,3
2054,1256,2026-01-21,22,1
2055,1256,2026-03-23,74,4
2056,1256,2026-01-19,23,2
2057,1256,2026-05-09,34,1
2058,1257,2026-04-26,63,4
2059,1257,2026-03-14,33,1
2060,1257,2026-05-04,81,6
2061,1257,2026-02-14,29,2
2062,1257,2026-03-23,36,1
2063,1257,2026-02-17,78,4
2064,1258,2026-06-06,37,2
2065,1258,2026-03-16,60,3
2066,1258,2026-05-25,85,4
2067,1258,2026-03-24,82,4
2068,1258,2026-05-14,32,1
2069,1258,2026-04-18,16,2
2070,1258,2026-05-03,47,4
2071,1259,2026-03-20,80,6
2072,1259,2026-03-18,29,1
2073,1259,2026-06-05,59,2
2074,1259,2026-03-28,67,3
2075,1259,2026-06-27,22,1
2076,1259,2026-05-10,75,6
2077,1259,2026-05-08,57,4
2078,1259,2026-04-22,16,2
2079,1260,2026-03-25,71,3
2080,1260,2026-02-14,27,1
2081,1260,2026-05-04,58,2
2082,1260,2026-05-09,28,2
2083,1260,2026-03-22,28,1
2084,1260,2026-03-21,31,1
2085,1260,2026-03-26,43,1
2086,1260,2026-03-07,23,1
2087,1260,2026-03-20,54,4
2088,1260,2026-05-04,20,1
2089,1261,2026-05-08,49,3
2090,1261,2026-03-27,20,1
2091,1261,2026-06-09,46,3
2092,1261,2026-05-26,77,6
2093,1261,2026-06-25,41,1
2094,1261,2026-04-28,62,3
2095,1261,2026-06-06,90,6
2096,1261,2026-07-05,40,2
2097,1261,2026-06-13,57,4
2098,1261,2026-04-03,24,1
2099,1262,2026-05-20,28,1
2100,1262,2026-04-30,50,4
2101,1262,2026-03-24,72,4
2102,1262,2026-04-27,16,1
2103,1262,2026-03-31,58,4
2104,1262,2026-04-16,66,5
2105,1263,2026-04-22,17,1
2106,1263,2026-05-29,69,4
2107,1263,2026-05-31,69,4
2108,1263,2026-05-12,72,4
2109,1263,2026-03-23,29,2
2110,1263,2026-05-03,71,5
2111,1263,2026-04-05,34,2
2112,1263,2026-04-16,19,1
2113,1263,2026-04-19,77,5
2114,1264,2026-06-07,45,2
2115,1264,2026-03-11,83,6
2116,1264,2026-04-12,58,2
2117,1264,2026-03-13,47,3
2118,1264,2026-04-19,25,1
2119,1264,2026-03-28,88,6
2120,1264,2026-02-15,61,3
2121,1264,2026-04-18,60,5
2122,1265,2026-04-01,18,2
2123,1265,2026-05-23,62,4
2124,1265,2026-06-24,87,6
2125,1265,2026-05-06,24,1
2126,1265,2026-06-21,46,2
2127,1265,2026-04-15,85,4
2128,1265,2026-05-31,57,3
2129,1266,2026-06-01,33,2
2130,1266,2026-05-31,69,3
2131,1266,2026-05-21,41,1
2132,1266,2026-03-10,53,3
2133,1266,2026-05-21,55,4
2134,1266,2026-03-19,34,2
2135,1266,2026-02-14,23,1
2136,1266,2026-02-26,61,4
2137,1266,2026-05-09,53,3
2138,1267,2026-04-09,69,5
2139,1267,2026-03-15,17,2
2140,1267,2026-06-01,73,3
2141,1267,2026-03-31,33,1
2142,1267,2026-03-01,48,4
2143,1267,2026-02-23,20,1
2144,1267,2026-03-09,56,2
2145,1267,2026-02-28,15,1
2146,1267,2026-05-26,57,3
2147,1267,2026-04-04,23,1
2148,1268,2026-07-23,28,1
2149,1268,2026-04-29,32,2
2150,1268,2026-06-20,60,5
2151,1268,2026-04-26,39,3
2152,1268,2026-05-12,69,4
2153,1268,2026-07-29,87,5
2154,1268,2026-07-24,42,2
2155,1268,2026-04-11,64,3
2156,1268,2026-04-10,17,1
2157,1269,2026-06-17,35,1
2158,1269,2026-03-07,85,4
2159,1269,2026-05-09,66,3
2160,1269,2026-05-19,45,4
2161,1269,2026-02-23,74,5
2162,1269,2026-05-18,59,2
2163,1269,2026-03-08,56,2
2164,1269,2026-05-09,68,5
2165,1270,2026-04-10,60,4
2166,1270,2026-06-24,56,4
2167,1270,2026-06-17,78,4
2168,1270,2026-06-26,59,2
2169,1270,2026-06-20,38,2
2170,1270,2026-07-04,73,4
2171,1270,2026-04-09,62,5
2172,1271,2026-04-30,76,6
2173,1271,2026-06-08,34,1
2174,1271,2026-04-25,65,3
2175,1271,2026-04-16,90,6
2176,1271,2026-06-22,71,5
2177,1271,2026-04-05,63,5
2178,1271,2026-07-18,55,3
2179,1272,2026-01-26,30,2
2180,1272,2026-05-06,58,4
2181,1272,2026-03-01,90,6
2182,1272,2026-04-28,73,3
2183,1272,2026-05-03,53,4
2184,1272,2026-03-11,82,6
2185,1272,2026-04-28,18,2
2186,1272,2026-04-17,89,4
2187,1272,2026-05-04,59,4
2188,1272,2026-03-16,27,1
2189,1273,2026-03-07,25,1
2190,1273,2026-04-20,81,6
2191,1273,2026-03-23,87,4
2192,1273,2026-03-09,57,4
2193,1273,2026-02-16,65,3
2194,1273,2026-03-30,67,5
2195,1273,2026-03-23,83,6
2196,1273,2026-03-23,24,1
2197,1273,2026-01-19,79,6
2198,1274,2026-05-21,79,5
2199,1274,2026-05-28,58,3
2200,1274,2026-06-22,35,2
2201,1274,2026-03-23,15,2
2202,1274,2026-06-14,38,2
2203,1274,2026-05-06,58,4
2204,1274,2026-03-11,85,5
2205,1274,2026-06-19,67,5
2206,1274,2026-04-06,24,2
2207,1274,2026-05-02,16,2
2208,1275,2026-06-02,45,2
2209,1275,2026-03-31,19,2
2210,1275,2026-05-13,81,5
2211,1275,2026-06-05,84,6
2212,1275,2026-07-21,87,6
2213,1275,2026-05-09,25,1
2214,1275,2026-04-24,51,3
2215,1275,2026-04-16,24,2
2216,1275,2026-06-02,30,2
2217,1276,2026-03-13,75,5
2218,1276,2026-02-27,59,4
2219,1276,2026-05-18,35,3
2220,1276,2026-05-01,20,1
2221,1276,2026-04-11,88,6
2222,1276,2026-05-06,27,1
2223,1276,2026-05-19,40,1
2224,1276,2026-02-03,16,2
2225,1277,2026-06-21,43,1
2226,1277,2026-05-31,63,3
2227,1277,2026-06-19,82,4
2228,1277,2026-06-18,83,5
2229,1277,2026-05-24,72,3
2230,1277,2026-07-15,64,3
2231,1277,2026-05-02,43,2
2232,1277,2026-06-20,36,1
2233,1277,2026-05-11,66,5
2234,1277,2026-05-28,41,2
2235,1278,2026-03-15,37,1
2236,1278,2026-04-14,85,6
2237,1278,2026-05-08,77,4
2238,1278,2026-04-18,77,4
2239,1278,2026-06-11,73,4
2240,1278,2026-06-02,55,4
2241,1278,2026-07-06,37,2
2242,1278,2026-05-23,36,3
2243,1279,2026-05-22,25,2
2244,1279,2026-03-17,68,3
2245,1279,2026-06-03,20,1
2246,1279,2026-04-22,28,2
2247,1279,2026-03-30,58,3
2248,1279,2026-04-19,44,2
2249,1279,2026-06-17,55,2
2250,1279,2026-03-22,73,3
2251,1280,2026-04-14,35,3
2252,1280,2026-03-18,77,6
2253,1280,2026-02-14,80,4
2254,1280,2026-03-27,36,3
2255,1280,2026-02-24,63,3
2256,1280,2026-02-13,52,3
2257,1281,2026-03-09,19,1
2258,1281,2026-03-11,48,3
2259,1281,2026-03-04,51,4
2260,1281,2026-05-19,15,2
2261,1281,2026-03-11,26,1
2262,1281,2026-05-04,47,2
2263,1281,2026-02-05,63,5
2264,1281,2026-04-13,89,6
2265,1281,2026-04-04,50,4
2266,1281,2026-05-28,56,3
2267,1282,2026-02-10,66,3
2268,1282,2026-03-02,29,1
2269,1282,2026-02-11,65,5
2270,1282,2026-02-26,48,4
2271,1282,2026-02-16,61,5
2272,1282,2026-05-07,39,1
2273,1282,2026-01-25,17,1
2274,1283,2026-02-26,75,6
2275,1283,2026-03-01,72,5
2276,1283,2026-03-09,65,3
2277,1283,2026-04-25,66,4
2278,1283,2026-05-31,80,4
2279,1283,2026-04-26,72,3
2280,1284,2026-03-05,54,2
2281,1284,2026-02-09,87,4
2282,1284,2026-01-24,27,1
2283,1284,2026-04-03,58,4
2284,1284,2026-02-16,63,4
2285,1284,2026-02-13,32,3
2286,1284,2026-01-07,48,3
2287,1284,2026-03-15,60,3
2288,1284,2026-02-28,60,4
2289,1285,2026-04-17,30,3
2290,1285,2026-05-19,54,3
2291,1285,2026-03-30,51,4
2292,1285,2026-03-09,42,2
2293,1285,2026-03-17,83,6
2294,1285,2026-05-22,79,4
2295,1285,2026-05-01,33,1
2296,1285,2026-02-10,87,6
2297,1285,2026-03-27,67,4
2298,1286,2026-03-16,43,2
2299,1286,2026-02-10,48,3
2300,1286,2026-04-06,51,4
2301,1286,2026-05-23,27,1
2302,1286,2026-05-25,71,5
2303,1286,2026-04-01,77,6
2304,1286,2026-05-11,89,5
2305,1287,2026-02-19,71,3
2306,1287,2026-02-04,16,1
2307,1287,2026-05-07,54,3
2308,1287,2026-03-26,16,2
2309,1287,2026-04-20,74,3
2310,1287,2026-04-26,81,6
2311,1287,2026-02-28,15,1
2312,1287,2026-05-11,70,3
2313,1287,2026-05-08,83,4
2314,1288,2026-05-11,49,4
2315,1288,2026-04-24,27,2
2316,1288,2026-03-23,47,2
2317,1288,2026-04-10,15,2
2318,1288,2026-05-21,90,6
2319,1288,2026-05-09,66,3
2320,1288,2026-04-01,65,4
2321,1288,2026-03-18,53,2
2322,1288,2026-05-09,84,4
2323,1288,2026-06-14,40,1
2324,1289,2026-03-24,30,3
2325,1289,2026-04-05,75,4
2326,1289,2026-05-11,74,3
2327,1289,2026-05-16,39,2
2328,1289,2026-06-17,67,3
2329,1289,2026-07-10,76,4
2330,1289,2026-07-05,36,1
2331,1289,2026-05-10,76,4
2332,1289,2026-06-10,38,3
2333,1289,2026-06-21,30,1
2334,1290,2026-04-10,29,1
2335,1290,2026-03-28,59,2
2336,1290,2026-05-06,56,2
2337,1290,2026-02-03,46,4
2338,1290,2026-02-03,71,4
2339,1290,2026-02-23,29,1
2340,1290,2026-03-02,56,4
2341,1290,2026-04-28,28,1
2342,1291,2026-05-08,77,5
2343,1291,2026-04-06,53,4
2344,1291,2026-06-05,44,1
2345,1291,2026-03-06,86,5
2346,1291,2026-03-30,26,1
2347,1291,2026-06-04,68,4
2348,1291,2026-06-06,25,1
2349,1291,2026-04-06,32,3
2350,1291,2026-05-13,29,1
2351,1291,2026-03-14,53,2
2352,1292,2026-05-07,60,5
2353,1292,2026-05-05,58,4
2354,1292,2026-01-10,32,1
2355,1292,2026-02-24,33,1
2356,1292,2026-04-23,49,3
2357,1292,2026-02-11,81,6
2358,1292,2026-02-25,58,2
2359,1292,2026-01-17,56,4
2360,1293,2026-04-24,45,3
2361,1293,2026-03-24,38,2
2362,1293,2026-02-19,69,4
2363,1293,2026-04-07,78,5
2364,1293,2026-02-26,73,4
2365,1293,2026-05-28,40,2
2366,1293,2026-04-11,24,2
2367,1293,2026-05-16,34,2
2368,1293,2026-03-21,67,5
2369,1293,2026-03-24,17,2
2370,1294,2026-04-26,67,4
2371,1294,2026-04-04,57,4
2372,1294,2026-04-13,30,3
2373,1294,2026-03-26,48,4
2374,1294,2026-05-01,29,1
2375,1294,2026-03-26,85,5
2376,1295,2026-05-19,88,5
2377,1295,2026-04-01,46,3
2378,1295,2026-03-17,24,2
2379,1295,2026-04-24,36,3
2380,1295,2026-03-13,36,2
2381,1295,2026-05-31,65,5
2382,1296,2026-05-30,17,1
2383,1296,2026-04-23,57,4
2384,1296,2026-04-28,88,6
2385,1296,2026-03-06,82,4
2386,1296,2026-03-17,51,4
2387,1296,2026-06-09,70,3
2388,1296,2026-04-14,71,5
2389,1296,2026-04-13,25,1
2390,1297,2026-03-28,43,3
2391,1297,2026-04-30,83,5
2392,1297,2026-03-05,71,3
2393,1297,2026-05-25,33,2
2394,1297,2026-02-08,65,5
2395,1297,2026-03-17,71,5
2396,1297,2026-04-12,57,4
2397,1297,2026-04-21,37,1
2398,1297,2026-05-18,70,5
2399,1298,2026-01-08,64,4
2400,1298,2026-05-02,18,1
2401,1298,2026-02-20,43,1
2402,1298,2026-02-11,84,4
2403,1298,2026-01-30,58,3
2404,1298,2026-01-09,49,2
2405,1298,2026-01-21,61,5
2406,1299,2026-04-28,41,3
2407,1299,2026-04-04,62,5
2408,1299,2026-01-16,68,5
2409,1299,2026-03-31,45,4
2410,1299,2026-01-12,38,1
2411,1299,2026-04-09,44,3
2412,1299,2026-04-11,44,1
2413,1299,2026-01-09,44,1
2414,1299,2026-04-26,68,3
2415,1299,2026-03-31,25,2
2416,1300,2026-03-04,36,1
2417,1300,2026-05-09,83,6
2418,1300,2026-03-11,50,3
2419,1300,2026-03-05,59,3
2420,1300,2026-02-24,39,3
2421,1300,2026-05-23,44,2
2422,1301,2026-02-28,23,1
2423,1301,2026-05-25,79,6
2424,1301,2026-03-28,25,2
2425,1301,2026-03-05,58,2
2426,1301,2026-02-26,19,1
2427,1301,2026-04-06,76,5
2428,1301,2026-02-18,89,4
2429,1302,2026-04-27,66,3
2430,1302,2026-04-05,73,4
2431,1302,2026-04-30,20,1
2432,1302,2026-07-02,88,4
2433,1302,2026-04-23,55,4
2434,1302,2026-05-19,84,4
2435,1302,2026-04-20,33,1
2436,1302,2026-05-20,53,4
2437,1302,2026-05-31,61,5
2438,1303,2026-04-18,83,6
2439,1303,2026-04-23,74,5
2440,1303,2026-02-09,39,1
2441,1303,2026-05-16,39,1
2442,1303,2026-05-14,64,5
2443,1303,2026-02-03,79,4
2444,1303,2026-04-07,53,2
2445,1303,2026-03-01,57,4
2446,1303,2026-05-12,59,3
2447,1304,2026-04-20,49,2
2448,1304,2026-06-11,66,4
2449,1304,2026-07-10,15,1
2450,1304,2026-06-05,17,1
2451,1304,2026-03-31,59,2
2452,1304,2026-04-15,32,1
2453,1305,2026-01-18,46,3
2454,1305,2026-01-14,71,5
2455,1305,2026-02-18,64,4
2456,1305,2026-04-27,22,2
2457,1305,2026-02-04,33,2
2458,1305,2026-01-22,54,2
2459,1305,2026-02-02,81,6
2460,1305,2026-01-23,49,2
2461,1305,2026-02-01,24,1
2462,1306,2026-02-01,50,4
2463,1306,2026-04-23,81,5
2464,1306,2026-01-12,29,1
2465,1306,2026-02-20,61,5
2466,1306,2026-04-03,79,4
2467,1306,2026-03-17,65,4
2468,1307,2026-02-21,21,1
2469,1307,2026-03-11,71,5
2470,1307,2026-04-12,89,5
2471,1307,2026-05-17,88,5
2472,1307,2026-05-14,66,3
2473,1307,2026-05-05,77,5
2474,1307,2026-03-26,40,1
2475,1307,2026-04-28,47,4
2476,1308,2026-03-11,34,1
2477,1308,2026-03-06,15,2
2478,1308,2026-03-06,45,2
2479,1308,2026-03-08,36,1
2480,1308,2026-03-12,52,4
2481,1308,2026-06-15,38,3
2482,1308,2026-06-04,82,6
2483,1308,2026-04-03,89,4
2484,1308,2026-02-22,27,2
2485,1308,2026-04-27,39,3
2486,1309,2026-03-29,54,3
2487,1309,2026-05-03,76,6
2488,1309,2026-02-01,19,1
2489,1309,2026-02-20,21,1
2490,1309,2026-03-27,17,2
2491,1309,2026-05-05,30,3
2492,1309,2026-05-16,81,6
2493,1310,2026-04-16,43,2
2494,1310,2026-05-16,40,1
2495,1310,2026-02-08,29,1
2496,1310,2026-05-01,87,6
2497,1310,2026-04-20,43,2
2498,1310,2026-05-26,29,2
2499,1310,2026-05-11,53,2
2500,1310,2026-05-06,18,1
2501,1310,2026-05-13,24,2
2502,1311,2026-06-14,15,1
2503,1311,2026-05-18,17,1
2504,1311,2026-04-01,43,1
2505,1311,2026-05-21,82,6
2506,1311,2026-03-13,53,3
2507,1311,2026-04-24,36,1
2508,1311,2026-04-08,27,2
2509,1311,2026-04-16,62,4
2510,1311,2026-03-22,90,6
2511,1312,2026-02-12,45,3
2512,1312,2026-04-07,55,2
2513,1312,2026-03-24,48,4
2514,1312,2026-02-04,27,1
2515,1312,2026-03-22,79,4
2516,1312,2026-02-26,53,2
2517,1312,2026-03-22,70,3
2518,1312,2026-04-26,24,2
2519,1313,2026-05-31,81,4
2520,1313,2026-03-31,40,3
2521,1313,2026-06-04,58,2
2522,1313,2026-04-02,61,4
2523,1313,2026-05-29,26,1
